MOFname,Mof_volume
mof_unit_59840,1.1018111178260784e-27
mof_unit_59841,4.542209814547214e-28
mof_unit_59842,4.06343281242529e-28
mof_unit_59843,4.385411021040172e-28
mof_unit_59844,4.696418182656916e-28
mof_unit_59845,9.972187033886637e-28
mof_unit_59846,5.054959009731182e-28
mof_unit_59847,1.138081269734403e-27
mof_unit_59848,2.800368392204225e-28
mof_unit_59849,6.53696971595605e-28
mof_unit_59850,2.419769201253001e-28
mof_unit_59851,3.868015865258806e-28
mof_unit_59852,3.977412594762084e-28
mof_unit_59853,7.225935601535739e-28
mof_unit_59854,3.695518640404873e-28
mof_unit_59855,7.42250715656596e-28
mof_unit_59856,1.1310146594605688e-27
mof_unit_59857,1.2644709646624012e-27
mof_unit_59858,5.675107749896195e-28
mof_unit_59859,2.2617793093766003e-27
mof_unit_59860,4.453610005003843e-28
mof_unit_59861,1.1990896812097873e-27
mof_unit_59862,1.0712076878793109e-27
mof_unit_59863,9.260499364521896e-28
mof_unit_59864,1.9501368339293493e-27
mof_unit_59865,9.748950035702705e-28
mof_unit_59866,7.064911547994501e-28
mof_unit_59867,4.7271279770283485e-28
mof_unit_59868,2.0290631002011988e-27
mof_unit_59869,7.215494332776901e-28
mof_unit_59870,6.5759029514070705e-28
mof_unit_59871,4.1937820772294895e-28
mof_unit_59872,9.16811239113385e-28
mof_unit_59873,1.4029531929406224e-27
mof_unit_59874,2.1029282773848706e-27
mof_unit_59875,9.245380121662868e-28
mof_unit_59876,4.248433942212546e-28
mof_unit_59877,8.374772718332606e-28
mof_unit_59878,7.3588568582185565e-28
mof_unit_59879,2.0380135971972163e-27
mof_unit_59880,4.414310054576736e-28
mof_unit_59881,4.5569417007865954e-28
mof_unit_59882,4.6685069101632e-28
mof_unit_59883,3.2987960126301033e-28
mof_unit_59884,1.9995669552701716e-27
mof_unit_59885,3.8651997391981316e-28
mof_unit_59886,9.12760652780316e-28
mof_unit_59887,3.67407266272228e-28
mof_unit_59888,1.3157427355606503e-27
mof_unit_59889,2.354834257727577e-28
mof_unit_59890,8.024135139629261e-28
mof_unit_59891,8.549634789014596e-28
mof_unit_59892,1.5790239290489635e-27
mof_unit_59893,8.434877103950401e-28
mof_unit_59894,3.5172259557652024e-28
mof_unit_59895,1.0451360253381242e-27
mof_unit_59896,6.966913985593452e-28
mof_unit_59897,1.6000311606909865e-27
mof_unit_59898,3.6197849995746325e-28
mof_unit_59899,3.053785393415324e-28
mof_unit_59900,7.383292255505797e-28
mof_unit_59901,1.3191781505843784e-27
mof_unit_59902,4.165062019915148e-28
mof_unit_59903,7.084790802814065e-28
mof_unit_59904,2.4656428610552426e-28
mof_unit_59905,6.42062205797448e-28
mof_unit_59906,8.674133852800353e-28
mof_unit_59907,8.108485213022735e-28
mof_unit_59908,5.36702397503797e-28
mof_unit_59909,8.488593362924282e-28
mof_unit_59910,5.144473308435051e-28
mof_unit_59911,1.2411181247842704e-27
mof_unit_59912,6.01252821729758e-28
mof_unit_59913,1.2439135884561824e-27
mof_unit_59914,8.680386539330277e-28
mof_unit_59915,6.490090162395629e-28
mof_unit_59916,1.3661682114078507e-27
mof_unit_59917,2.77234213054274e-28
mof_unit_59918,4.151247764982372e-28
mof_unit_59919,2.4107736548224417e-27
mof_unit_59920,6.189177345604413e-28
mof_unit_59921,8.771220004845264e-28
mof_unit_59922,7.952833344352743e-28
mof_unit_59923,1.1712826629499619e-27
mof_unit_59924,1.1914406209998923e-27
mof_unit_59925,8.469950459010539e-28
mof_unit_59926,4.215197357123064e-28
mof_unit_59927,9.117986223592525e-28
mof_unit_59928,1.1694953455899146e-27
mof_unit_59929,1.0071654184616445e-27
mof_unit_59930,2.0530796294522676e-27
mof_unit_59931,8.539500072800026e-28
mof_unit_59932,6.646795194774908e-28
mof_unit_59933,1.6371086407268353e-27
mof_unit_59934,1.4893971879148482e-27
mof_unit_59935,6.59743283635747e-28
mof_unit_59936,5.696543876278036e-28
mof_unit_59937,7.765894025986045e-28
mof_unit_59938,3.4873192263250905e-28
mof_unit_59939,9.7911855371663e-28
mof_unit_59940,7.618584753890547e-28
mof_unit_59941,2.5071299950367886e-27
mof_unit_59942,7.6552760145313e-28
mof_unit_59943,5.508113994709413e-28
mof_unit_59944,2.6557915277104955e-28
mof_unit_59945,7.064896260350759e-28
mof_unit_59946,5.2263914588356545e-28
mof_unit_59947,5.249435336233668e-28
mof_unit_59948,1.1243748923468419e-27
mof_unit_59949,9.778294300349239e-28
mof_unit_59950,1.7963798864531224e-27
mof_unit_59951,7.420433639842384e-28
mof_unit_59952,1.8970571145141243e-27
mof_unit_59953,8.522391926696735e-28
mof_unit_59954,8.346371309315187e-28
mof_unit_59955,9.155013267901285e-28
mof_unit_59956,6.495512523290255e-28
mof_unit_59957,1.895552689469331e-27
mof_unit_59958,2.2316063136676285e-28
mof_unit_59959,7.298009435142183e-28
mof_unit_59960,9.092268739566034e-28
mof_unit_59961,1.0682595578529275e-27
mof_unit_59962,2.533431271391718e-27
mof_unit_59963,5.364934847676041e-28
mof_unit_59964,8.77316914576405e-28
mof_unit_59965,1.5587892835732257e-27
mof_unit_59966,8.512733626293963e-28
mof_unit_59967,7.152186875059297e-28
mof_unit_59968,8.097790018827959e-28
mof_unit_59969,5.786088539079611e-28
mof_unit_59970,4.330976696804676e-28
mof_unit_59971,7.478424642427232e-28
mof_unit_59972,9.753881718508291e-28
mof_unit_59973,2.2634753058242496e-27
mof_unit_59974,9.369578370357132e-28
mof_unit_59975,7.454349295867046e-28
mof_unit_59976,1.0408599467232487e-27
mof_unit_59977,4.192875923569158e-28
mof_unit_59978,4.638167988692012e-28
mof_unit_59979,1.2275505281697502e-27
mof_unit_59980,5.729284331853793e-28
mof_unit_59981,4.456188739601064e-28
mof_unit_59982,3.222608375995579e-28
mof_unit_59983,1.027234627227061e-27
mof_unit_59984,1.3161543136515142e-27
mof_unit_59985,5.389618994476597e-28
mof_unit_59986,5.728007180407313e-28
mof_unit_59987,6.301455690528704e-28
mof_unit_59988,6.697450735523709e-28
mof_unit_59989,3.6038261263084096e-28
mof_unit_59990,1.4854113904179683e-27
mof_unit_59991,9.187311444196384e-28
mof_unit_59992,5.326112322296875e-28
mof_unit_59993,8.623088457375997e-28
mof_unit_59994,1.248909855807634e-27
mof_unit_59995,3.064853438302115e-28
mof_unit_59996,1.1219465008816227e-27
mof_unit_59997,4.3678826080751385e-28
mof_unit_59998,3.2778239049503246e-28
mof_unit_59999,1.6705145070125534e-27
mof_unit_60000,3.9926233587394447e-28
mof_unit_60001,2.5377576642451487e-27
mof_unit_60002,7.41899536579998e-28
mof_unit_60003,4.31062156659874e-28
mof_unit_60004,3.016159824419168e-27
mof_unit_60005,1.01568112322473e-27
mof_unit_60006,4.7816253047114645e-28
mof_unit_60007,1.2724365814391615e-27
mof_unit_60008,1.7572587857977684e-27
mof_unit_60009,3.6851248279417464e-28
mof_unit_60010,2.5256259053504476e-27
mof_unit_60011,1.2429626541246091e-27
mof_unit_60012,2.6437042220574246e-27
mof_unit_60013,3.1664866446199275e-27
mof_unit_60014,2.385186664448216e-27
mof_unit_60015,8.134220926873095e-28
mof_unit_60016,5.488811399844051e-28
mof_unit_60017,1.472019768977024e-27
mof_unit_60018,9.481723811587687e-28
mof_unit_60019,7.937199548200135e-28
mof_unit_60020,6.627222446344874e-28
mof_unit_60021,1.8579732607207748e-27
mof_unit_60022,4.217180851526632e-28
mof_unit_60023,2.275439736140014e-27
mof_unit_60024,2.045722059169766e-27
mof_unit_60025,1.5684723407738429e-27
mof_unit_60026,2.3453658607606897e-27
mof_unit_60027,6.528446739667213e-28
mof_unit_60028,8.64400841734499e-28
mof_unit_60029,9.248009641795447e-28
mof_unit_60030,5.039620943017589e-28
mof_unit_60031,2.9914738420534637e-27
mof_unit_60032,1.943667689206947e-27
mof_unit_60033,7.882816454399125e-28
mof_unit_60034,6.236549632921141e-27
mof_unit_60035,2.331525044844822e-27
mof_unit_60036,2.9929283525538504e-27
mof_unit_60037,1.2293021971393476e-27
mof_unit_60038,1.081874170809054e-27
mof_unit_60039,8.619805665406825e-28
mof_unit_60040,7.513983564313619e-28
mof_unit_60041,7.155524665575726e-28
mof_unit_60042,4.994830220687847e-28
mof_unit_60043,5.17501033514149e-28
mof_unit_60044,4.161156319837246e-27
mof_unit_60045,8.041794028816624e-28
mof_unit_60046,4.5554158184279305e-28
mof_unit_60047,1.2581273794225628e-27
mof_unit_60048,5.77981417652554e-28
mof_unit_60049,7.929460310977809e-28
mof_unit_60050,2.5980261602384315e-27
mof_unit_60051,6.540698263039334e-28
mof_unit_60052,2.1058715372798968e-27
mof_unit_60053,4.796080991207517e-28
mof_unit_60054,4.201006618135307e-28
mof_unit_60055,2.2739699104857267e-27
mof_unit_60056,7.726251916652121e-28
mof_unit_60057,5.77219202283542e-28
mof_unit_60058,2.142266159640763e-27
mof_unit_60059,4.710033747446398e-28
mof_unit_60060,6.84075354050275e-28
mof_unit_60061,5.443673371087843e-28
mof_unit_60062,9.503932879822698e-28
mof_unit_60063,5.615378520363159e-28
mof_unit_60064,5.349575876022395e-28
mof_unit_60065,5.443706645720069e-28
mof_unit_60066,4.249019783276648e-28
mof_unit_60067,2.4980106107929925e-27
mof_unit_60068,8.305515882623559e-28
mof_unit_60069,3.0619356095500727e-27
mof_unit_60070,9.322744888444538e-28
mof_unit_60071,6.884194398972892e-28
mof_unit_60072,1.010634019844791e-27
mof_unit_60073,5.539594587824853e-28
mof_unit_60074,1.3609009399312095e-27
mof_unit_60075,3.070569595871758e-27
mof_unit_60076,2.3838483834375305e-27
mof_unit_60077,4.890801033247292e-28
mof_unit_60078,8.520979953806927e-28
mof_unit_60079,5.519839336602029e-28
mof_unit_60080,4.24523181970936e-27
mof_unit_60081,8.203514822887745e-28
mof_unit_60082,1.530062824199071e-27
mof_unit_60083,5.944604741444932e-28
mof_unit_60084,1.1210012296293622e-27
mof_unit_60085,2.1703042468164633e-27
mof_unit_60086,5.425392930856694e-28
mof_unit_60087,2.872282368563757e-27
mof_unit_60088,8.90726035505339e-28
mof_unit_60089,3.04108100904757e-27
mof_unit_60090,9.624965131790741e-28
mof_unit_60091,5.179465058549761e-28
mof_unit_60092,3.332907316107144e-27
mof_unit_60093,7.062969504496857e-28
mof_unit_60094,1.0440145088862747e-27
mof_unit_60095,1.0078931985272908e-27
mof_unit_60096,5.4457773194261095e-28
mof_unit_60097,5.148968897927623e-28
mof_unit_60098,1.8541124599501235e-27
mof_unit_60099,2.437662923511744e-28
mof_unit_60100,4.984402874783927e-28
mof_unit_60101,7.121647958384892e-28
mof_unit_60102,7.282197148883579e-28
mof_unit_60103,3.870158646729e-27
mof_unit_60104,4.914614924032427e-28
mof_unit_60105,3.639955592834129e-27
mof_unit_60106,2.6024708555627984e-27
mof_unit_60107,5.271931382209016e-28
mof_unit_60108,1.1368857566180365e-27
mof_unit_60109,5.386235979423901e-28
mof_unit_60110,1.422420918418625e-27
mof_unit_60111,9.747378643260842e-28
mof_unit_60112,7.641815142442624e-28
mof_unit_60113,7.081661627132938e-28
mof_unit_60114,2.1486606586032503e-27
mof_unit_60115,7.9124339421900075e-28
mof_unit_60116,3.6320027467329074e-27
mof_unit_60117,8.15312842254354e-28
mof_unit_60118,1.1062692296058574e-27
mof_unit_60119,1.7742780990734568e-27
mof_unit_60120,2.3130070485669237e-27
mof_unit_60121,6.607533005615407e-28
mof_unit_60122,4.485499850427545e-28
mof_unit_60123,5.547571995604533e-28
mof_unit_60124,4.983333947361095e-28
mof_unit_60125,4.043227975827705e-28
mof_unit_60126,9.150735656837247e-28
mof_unit_60127,2.469286346872936e-28
mof_unit_60128,3.268690684793854e-27
mof_unit_60129,7.602931663717134e-28
mof_unit_60130,2.7431144325612594e-27
mof_unit_60131,3.189646752232168e-27
mof_unit_60132,8.194572754599547e-28
mof_unit_60133,7.554295733009882e-28
mof_unit_60134,3.9384322394009924e-28
mof_unit_60135,1.785233776435517e-27
mof_unit_60136,1.2683470436158126e-27
mof_unit_60137,6.520327320674954e-28
mof_unit_60138,7.528234590618686e-28
mof_unit_60139,4.0833873267624615e-28
mof_unit_60140,9.05883207914273e-28
mof_unit_60141,2.257784112541542e-27
mof_unit_60142,6.386223922526375e-28
mof_unit_60143,7.187661232534755e-28
mof_unit_60144,4.586994072211006e-27
mof_unit_60145,5.5868377695073235e-28
mof_unit_60146,3.1359147321970636e-28
mof_unit_60147,3.831447316328318e-27
mof_unit_60148,1.285368272139131e-27
mof_unit_60149,1.956661305518535e-27
mof_unit_60150,7.454203648090385e-28
mof_unit_60151,1.3463672602719606e-27
mof_unit_60152,7.520899479361651e-28
mof_unit_60153,9.046534285368992e-28
mof_unit_60154,2.5576452056256707e-27
mof_unit_60155,1.7226938311197442e-27
mof_unit_60156,3.0734676268949227e-27
mof_unit_60157,1.9341928947638386e-27
mof_unit_60158,7.159865748838813e-28
mof_unit_60159,7.820841928700791e-28
mof_unit_60160,8.62349414268805e-28
mof_unit_60161,8.977768733977078e-28
mof_unit_60162,4.7854422446567234e-27
mof_unit_60163,5.312294666092249e-28
mof_unit_60164,5.3563260214395455e-28
mof_unit_60165,4.310751146550862e-28
mof_unit_60166,4.419811226146753e-28
mof_unit_60167,3.618345664136407e-28
mof_unit_60168,6.312985118273878e-28
mof_unit_60169,2.4331417157767644e-27
mof_unit_60170,2.3625188426990986e-27
mof_unit_60171,3.0273402174850706e-28
mof_unit_60172,2.1246875698628754e-27
mof_unit_60173,1.0583888211943967e-27
mof_unit_60174,8.017480164258647e-28
mof_unit_60175,9.01457231280819e-28
mof_unit_60176,2.6157073481657553e-27
mof_unit_60177,1.6787440747768707e-27
mof_unit_60178,5.790366617977977e-28
mof_unit_60179,1.1976343495793186e-27
mof_unit_60180,3.1144890272295945e-28
mof_unit_60181,1.3344822379751027e-27
mof_unit_60182,2.704477424307898e-27
mof_unit_60183,4.0307765727662737e-28
mof_unit_60184,1.3008853629789295e-27
mof_unit_60185,3.666907236796275e-28
mof_unit_60186,3.704153848895367e-28
mof_unit_60187,7.580029901093367e-28
mof_unit_60188,2.8568183519069947e-27
mof_unit_60189,1.4398278692870806e-27
mof_unit_60190,2.7790025304977928e-27
mof_unit_60191,7.418981896133091e-28
mof_unit_60192,2.7724342245609306e-27
mof_unit_60193,5.500353662682844e-28
mof_unit_60194,2.5965936820224167e-27
mof_unit_60195,4.969671722920336e-28
mof_unit_60196,1.1955197667041136e-27
mof_unit_60197,6.7564505100011955e-28
mof_unit_60198,8.110658787167507e-28
mof_unit_60199,2.7844096348681114e-27
mof_unit_60200,2.5546792660471308e-27
mof_unit_60201,8.734395822033924e-28
mof_unit_60202,9.438557579291675e-28
mof_unit_60203,1.519924113514761e-27
mof_unit_60204,3.885562925774052e-27
mof_unit_60205,3.247172855150929e-27
mof_unit_60206,1.2712109020768231e-27
mof_unit_60207,1.4565133670288732e-27
mof_unit_60208,6.98507403963004e-28
mof_unit_60209,4.0773445774759134e-27
mof_unit_60210,8.715445624229057e-28
mof_unit_60211,9.645038838321257e-28
mof_unit_60212,7.448138846597332e-28
mof_unit_60213,5.081566464098682e-28
mof_unit_60214,3.0554937744055308e-27
mof_unit_60215,5.617317522055152e-28
mof_unit_60216,2.5020749464426448e-27
mof_unit_60217,2.7054078229513973e-27
mof_unit_60218,5.959272816676044e-28
mof_unit_60219,1.6308995952292105e-27
mof_unit_60220,8.640744338167677e-28
mof_unit_60221,5.59380238196796e-28
mof_unit_60222,5.496340832289669e-28
mof_unit_60223,2.7625736729342812e-27
mof_unit_60224,8.886220903984812e-28
mof_unit_60225,7.470746820351072e-28
mof_unit_60226,3.709575024711214e-28
mof_unit_60227,4.32040684621533e-28
mof_unit_60228,2.6880137307076638e-27
mof_unit_60229,2.09601165888831e-27
mof_unit_60230,5.364920900064323e-28
mof_unit_60231,3.1256826170355436e-27
mof_unit_60232,1.9131081124876138e-27
mof_unit_60233,3.0914577083699322e-28
mof_unit_60234,1.6624585224083853e-27
mof_unit_60235,1.6196815759131153e-27
mof_unit_60236,1.6587958973422763e-27
mof_unit_60237,2.7157897632416003e-27
mof_unit_60238,1.7713442705164025e-27
mof_unit_60239,2.3955192074237455e-27
mof_unit_60240,2.481763361893173e-27
mof_unit_60241,3.1591466236727785e-27
mof_unit_60242,3.031939712419892e-27
mof_unit_60243,5.1244965020489825e-28
mof_unit_60244,1.96584990894816e-27
mof_unit_60245,3.0046074454751137e-27
mof_unit_60246,2.5292298311157103e-27
mof_unit_60247,1.467173132866635e-27
mof_unit_60248,3.3111139499187903e-28
mof_unit_60249,1.0543520840369577e-27
mof_unit_60250,1.942568031585123e-27
mof_unit_60251,3.00955463675681e-27
mof_unit_60252,1.918580788230896e-27
mof_unit_60253,3.0009999503683007e-27
mof_unit_60254,5.440724105130589e-28
mof_unit_60255,5.80147380244917e-28
mof_unit_60256,5.786918584597019e-28
mof_unit_60257,2.0170075355547347e-27
mof_unit_60258,2.135509493001247e-27
mof_unit_60259,9.106830926353982e-28
mof_unit_60260,2.99067677888395e-27
mof_unit_60261,2.4741348592796408e-27
mof_unit_60262,2.6838787614117583e-27
mof_unit_60263,9.717095197252818e-28
mof_unit_60264,7.992189354990649e-28
mof_unit_60265,1.8265598362284432e-27
mof_unit_60266,2.428753161955687e-27
mof_unit_60267,1.186966092731152e-27
mof_unit_60268,8.945054972676876e-28
mof_unit_60269,3.1587122511628167e-27
mof_unit_60270,6.306933059602094e-28
mof_unit_60271,7.5942951962202125e-28
mof_unit_60272,1.880578714991629e-27
mof_unit_60273,1.7588076265641702e-27
mof_unit_60274,2.326283593179986e-27
mof_unit_60275,2.1568973621106437e-27
mof_unit_60276,1.818172530507881e-27
mof_unit_60277,3.0114075461800595e-27
mof_unit_60278,1.642044139947118e-27
mof_unit_60279,8.606265948699657e-28
mof_unit_60280,1.5875955560380228e-27
mof_unit_60281,3.330951228019358e-27
mof_unit_60282,3.0441503782750056e-27
mof_unit_60283,1.9240463302440188e-27
mof_unit_60284,2.3693349645075293e-27
mof_unit_60285,1.1255922070400309e-27
mof_unit_60286,5.5453197405241e-28
mof_unit_60287,3.3901876104607995e-27
mof_unit_60288,6.1015941978952455e-27
mof_unit_60289,2.382377786559149e-27
mof_unit_60290,8.566566220098347e-28
mof_unit_60291,1.4811710569308202e-27
mof_unit_60292,2.0437574523068197e-27
mof_unit_60293,2.9983220328370118e-27
mof_unit_60294,3.8541852765166198e-28
mof_unit_60295,4.5757010314744376e-27
mof_unit_60296,9.325712595873963e-28
mof_unit_60297,2.6651659440579805e-27
mof_unit_60298,5.878232649978993e-27
mof_unit_60299,1.0967710526059265e-27
mof_unit_60300,8.3143122982665e-28
mof_unit_60301,9.550017460171459e-28
mof_unit_60302,5.5566547013664315e-28
mof_unit_60303,1.6310658209767122e-27
mof_unit_60304,7.054074289105911e-28
mof_unit_60305,5.810932596629119e-28
mof_unit_60306,1.119151928725528e-27
mof_unit_60307,5.540448871263725e-28
mof_unit_60308,2.883766767668617e-27
mof_unit_60309,5.393340852440457e-28
mof_unit_60310,1.6700077489826956e-27
mof_unit_60311,3.2931962672466964e-27
mof_unit_60312,5.268677961189827e-28
mof_unit_60313,1.544568290306345e-27
mof_unit_60314,9.17535888659394e-28
mof_unit_60315,1.2349699281904712e-27
mof_unit_60316,3.704177709081054e-27
mof_unit_60317,5.94523918372194e-28
mof_unit_60318,2.9862070828482732e-27
mof_unit_60319,4.213147563517677e-28
mof_unit_60320,8.933357168356754e-28
mof_unit_60321,5.323634263050357e-28
mof_unit_60322,3.294482737592312e-27
mof_unit_60323,1.7056496322452573e-27
mof_unit_60324,7.941716870212191e-28
mof_unit_60325,3.470223584654372e-27
mof_unit_60326,2.3484388572515267e-27
mof_unit_60327,3.089332417182675e-27
mof_unit_60328,6.595917665129665e-28
mof_unit_60329,5.895350232481816e-28
mof_unit_60330,9.210427208331111e-28
mof_unit_60331,4.4315337163698275e-28
mof_unit_60332,9.094197559905053e-28
mof_unit_60333,3.016751595399689e-27
mof_unit_60334,2.9991821547392976e-27
mof_unit_60335,5.977102711275319e-28
mof_unit_60336,4.405302842475141e-27
mof_unit_60337,1.0421155532828907e-27
mof_unit_60338,2.3649684143250624e-27
mof_unit_60339,2.207841605856317e-27
mof_unit_60340,2.9778926692916532e-27
mof_unit_60341,1.0879944767836957e-27
mof_unit_60342,4.546695274802266e-28
mof_unit_60343,2.3313733347544193e-27
mof_unit_60344,2.6552584346812367e-27
mof_unit_60345,2.8594282848479568e-27
mof_unit_60346,1.8008050896309523e-27
mof_unit_60347,2.9824098429761583e-27
mof_unit_60348,1.6650260902934644e-27
mof_unit_60349,9.70516265203499e-28
mof_unit_60350,2.1798241768958393e-27
mof_unit_60351,1.0334646465367705e-27
mof_unit_60352,2.0362270626737256e-27
mof_unit_60353,7.203762879126051e-28
mof_unit_60354,2.412053849989049e-27
mof_unit_60355,3.4436539166162405e-27
mof_unit_60356,7.694895109946563e-28
mof_unit_60357,5.338667639162839e-28
mof_unit_60358,9.366330595544035e-28
mof_unit_60359,3.852531313838901e-28
mof_unit_60360,9.139920822572745e-28
mof_unit_60361,1.4197853117459987e-27
mof_unit_60362,2.610391102545903e-27
mof_unit_60363,2.2299615296734732e-27
mof_unit_60364,3.971729674675686e-27
mof_unit_60365,1.2312252686515104e-27
mof_unit_60366,4.150999802729196e-28
mof_unit_60367,1.5073849245847191e-27
mof_unit_60368,6.492636014851603e-28
mof_unit_60369,2.422854188167068e-28
mof_unit_60370,7.183404359351976e-28
mof_unit_60371,2.3333300490191546e-27
mof_unit_60372,1.7373145005838155e-27
mof_unit_60373,4.027788455293275e-28
mof_unit_60374,9.591341038957088e-28
mof_unit_60375,6.52430292165471e-28
mof_unit_60376,2.8918582682912834e-27
mof_unit_60377,1.3694652258231948e-27
mof_unit_60378,5.558411678690667e-28
mof_unit_60379,1.2878362328491036e-27
mof_unit_60380,1.558012083713817e-27
mof_unit_60381,4.455535488877215e-28
mof_unit_60382,3.5831239374503624e-28
mof_unit_60383,1.4131746757723534e-27
mof_unit_60384,5.881824654549606e-28
mof_unit_60385,2.6053943076071504e-27
mof_unit_60386,1.9995566159991905e-27
mof_unit_60387,8.186926639174637e-28
mof_unit_60388,8.765312835835241e-28
mof_unit_60389,5.884394574089071e-28
mof_unit_60390,6.005151789510894e-28
mof_unit_60391,4.511496699432904e-28
mof_unit_60392,2.7614870593154762e-27
mof_unit_60393,2.9902831082122998e-27
mof_unit_60394,4.026134820127712e-27
mof_unit_60395,6.0636846524094145e-28
mof_unit_60396,4.216948017237937e-28
mof_unit_60397,5.0257423505791775e-28
mof_unit_60398,2.9499640692093766e-27
mof_unit_60399,6.7912925309674705e-28
mof_unit_60400,1.262430200507866e-27
mof_unit_60401,1.0224348891995083e-27
mof_unit_60402,2.6229930633806804e-27
mof_unit_60403,6.45794104802306e-28
mof_unit_60404,1.004623089875327e-27
mof_unit_60405,2.0770881355907802e-27
mof_unit_60406,3.924335387370851e-27
mof_unit_60407,7.203233660900612e-28
mof_unit_60408,8.021709233304422e-28
mof_unit_60409,6.16104575352784e-28
mof_unit_60410,1.0831209032611144e-27
mof_unit_60411,1.2425582727029763e-27
mof_unit_60412,7.524197343628467e-28
mof_unit_60413,8.080355907533237e-28
mof_unit_60414,7.910482243272422e-28
mof_unit_60415,2.7531586183590372e-27
mof_unit_60416,2.2510847340849307e-27
mof_unit_60417,2.8307597372714643e-27
mof_unit_60418,3.0817031372887912e-27
mof_unit_60419,7.054393358489912e-28
mof_unit_60420,1.1797992882667396e-27
mof_unit_60421,7.772141674354908e-28
mof_unit_60422,1.7949619855706093e-27
mof_unit_60423,9.011345902151683e-28
mof_unit_60424,2.6254267603382447e-27
mof_unit_60425,1.0492319459837771e-27
mof_unit_60426,5.129197497865287e-28
mof_unit_60427,2.5425066946158852e-27
mof_unit_60428,8.08022710397751e-28
mof_unit_60429,6.285110563174535e-28
mof_unit_60430,1.3402972834817919e-27
mof_unit_60431,9.3473951895905e-28
mof_unit_60432,5.955275115966104e-28
mof_unit_60433,2.8906903337170147e-27
mof_unit_60434,3.3487241543590395e-27
mof_unit_60435,5.8430566456444735e-28
mof_unit_60436,2.0304809139854185e-27
mof_unit_60437,1.8272786925084803e-27
mof_unit_60438,2.947940267527629e-27
mof_unit_60439,1.2697640219045598e-27
mof_unit_60440,1.607934645747268e-27
mof_unit_60441,3.788955642839355e-27
mof_unit_60442,5.201207924827608e-28
mof_unit_60443,1.6706471021909034e-27
mof_unit_60444,8.61318998528757e-28
mof_unit_60445,3.818635701088381e-27
mof_unit_60446,6.088749250808192e-27
mof_unit_60447,4.040349676628355e-28
mof_unit_60448,2.1060061207994583e-27
mof_unit_60449,1.8253170057619035e-27
mof_unit_60450,3.6477052750550925e-27
mof_unit_60451,1.282697024992043e-27
mof_unit_60452,3.938773587047677e-28
mof_unit_60453,1.296615243731759e-27
mof_unit_60454,1.099995558520972e-27
mof_unit_60455,3.50282307757983e-27
mof_unit_60456,9.038851522324045e-28
mof_unit_60457,1.8719134996989282e-27
mof_unit_60458,1.4066016222718017e-27
mof_unit_60459,1.2304592066458456e-27
mof_unit_60460,5.2045201254902074e-28
mof_unit_60461,2.7983331850461412e-27
mof_unit_60462,5.1801957300204556e-27
mof_unit_60463,2.5759384085949903e-27
mof_unit_60464,4.064936038477558e-27
mof_unit_60465,1.1527335608904137e-27
mof_unit_60466,7.815054007703751e-28
mof_unit_60467,2.0732542007858127e-27
mof_unit_60468,2.4265474055221208e-27
mof_unit_60469,6.847265043974102e-28
mof_unit_60470,2.342727127316011e-27
mof_unit_60471,1.5933414190747867e-27
mof_unit_60472,2.3291820480824114e-27
mof_unit_60473,1.5746566678155372e-27
mof_unit_60474,5.360859099371018e-28
mof_unit_60475,2.9096820565591354e-27
mof_unit_60476,1.0913799602645011e-27
mof_unit_60477,2.2189927921962895e-27
mof_unit_60478,2.8891042907120926e-27
mof_unit_60479,4.060117679461249e-27
mof_unit_60480,7.00033926396579e-28
mof_unit_60481,1.4702373418894232e-27
mof_unit_60482,2.7937700202858493e-27
mof_unit_60483,1.785445417395439e-27
mof_unit_60484,3.5447857959262723e-28
mof_unit_60485,2.6362414706610845e-27
mof_unit_60486,7.774301007906621e-28
mof_unit_60487,5.141114325624626e-28
mof_unit_60488,1.1807105583537024e-27
mof_unit_60489,5.237048768331988e-27
mof_unit_60490,1.993021349022417e-27
mof_unit_60491,1.5209222036710248e-27
mof_unit_60492,5.942276254680246e-28
mof_unit_60493,2.1726795081146912e-27
mof_unit_60494,2.6072765136048447e-27
mof_unit_60495,4.12664045063739e-28
mof_unit_60496,2.4139373752315186e-27
mof_unit_60497,3.083116294670078e-27
mof_unit_60498,9.942320886498708e-28
mof_unit_60499,1.8596001268130325e-27
mof_unit_60500,7.310317740101979e-28
mof_unit_60501,3.127247205299326e-27
mof_unit_60502,2.352589827955299e-28
mof_unit_60503,1.4390012365343491e-27
mof_unit_60504,7.8850342473748055e-28
mof_unit_60505,8.329783747349312e-28
mof_unit_60506,3.8918271882636783e-28
mof_unit_60507,1.1639810792402264e-27
mof_unit_60508,5.267556227498337e-28
mof_unit_60509,1.2397922200908833e-27
mof_unit_60510,3.420392542091806e-27
mof_unit_60511,1.3491757890035997e-27
mof_unit_60512,2.224994829411381e-27
mof_unit_60513,1.7013984162295414e-27
mof_unit_60514,1.3390919868955568e-27
mof_unit_60515,1.991643396969388e-27
mof_unit_60516,2.916626387793752e-27
mof_unit_60517,1.0359028865270967e-27
mof_unit_60518,1.9280770853449482e-27
mof_unit_60519,1.4456602496859545e-27
mof_unit_60520,3.4175302966777756e-28
mof_unit_60521,8.07906115359654e-28
mof_unit_60522,2.9466053636882123e-27
mof_unit_60523,2.3670116824738043e-27
mof_unit_60524,1.1150379824073446e-27
