,Column1,Column2,Column3,Column4
57429,61685,12.11698,8.49375,11.69731
57430,61686,23.320520000000002,15.66506,23.320520000000002
57431,61687,25.96904,16.24249,25.96904
57432,61688,14.680489999999999,9.099739999999999,14.680489999999999
57433,61689,14.43211,8.99823,13.97815
57434,6169,6.871630000000001,5.42126,6.75357
57435,61690,15.37795,12.01324,15.37795
57436,61691,15.63771,8.52271,15.586620000000002
57437,61692,10.75665,8.67085,10.75665
57438,61693,16.22138,9.191130000000001,16.22138
57439,61694,17.6013,12.80637,17.52167
57440,61695,16.49943,7.8667,16.48485
57441,61696,23.66749,12.55091,23.66749
57442,61697,10.624460000000001,9.818660000000001,10.585189999999999
57443,61698,7.20483,6.58248,7.20483
57444,61699,15.66266,10.39453,15.655429999999999
57445,617,7.27659,6.03953,7.089639999999999
57446,6170,6.26609,4.90729,6.26609
57447,61700,13.8448,10.226410000000001,13.8448
57448,61701,15.01051,8.58724,15.01051
57449,61702,19.16889,7.601780000000001,19.16889
57450,61703,18.16894,12.4603,16.6003
57451,61704,13.057960000000001,9.82611,13.057960000000001
57452,61705,14.04611,11.00675,14.04611
57453,61706,11.53636,8.51615,11.53636
57454,61707,13.72454,7.67445,13.72454
57455,61708,15.636020000000002,9.93568,15.630629999999998
57456,61709,12.02736,7.9069899999999995,12.02736
57457,6171,8.82066,6.92663,8.82066
57458,61710,11.10844,9.26609,11.10844
57459,61711,11.13945,7.500780000000001,11.13842
57460,61712,6.12959,4.49985,6.01236
57461,61713,12.20553,8.491439999999999,12.1693
57462,61714,16.660339999999998,11.03857,16.642129999999998
57463,61715,8.31873,7.73395,8.23143
57464,61716,12.029589999999999,7.7264100000000004,12.029589999999999
57465,61717,16.16086,11.26426,16.16086
57466,61718,17.17441,13.188070000000002,17.17441
57467,61719,8.323030000000001,7.371630000000001,8.323030000000001
57468,6172,7.50508,6.36587,7.429289999999999
57469,61720,15.48889,11.69713,15.4739
57470,61721,18.64716,14.74964,18.64716
57471,61722,16.364179999999998,8.94862,16.364179999999998
57472,61723,16.123620000000003,10.62809,15.96995
57473,61724,8.67094,8.21701,8.61867
57474,61725,3.44674,1.89041,3.44674
57475,61726,11.21693,3.47318,11.21693
57476,61727,13.378620000000002,11.218010000000001,13.378620000000002
57477,61728,13.144070000000001,10.06362,13.141279999999998
57478,61729,12.65649,12.228760000000001,12.630410000000001
57479,6173,7.70902,6.786519999999999,7.70902
57480,61730,15.04641,9.56537,15.044410000000001
57481,61731,13.17136,10.05822,13.17136
57482,61732,11.10538,7.031839999999999,11.10538
57483,61733,16.23096,8.80023,16.23096
57484,61734,15.71826,8.9722,15.19851
57485,61735,14.42787,8.4758,14.42787
57486,61736,20.99067,13.856760000000001,20.7058
57487,61737,10.74138,7.505730000000001,10.74138
57488,61738,16.486,13.57572,16.486
57489,61739,20.1277,10.28699,20.1277
57490,6174,4.47162,1.15178,4.364669999999999
57491,61740,12.7992,7.743539999999999,12.7972
57492,61741,13.92165,6.8764199999999995,13.92165
57493,61742,14.4867,6.11245,14.47359
57494,61743,16.02236,11.615860000000001,15.993479999999998
57495,61744,14.47323,9.64139,14.47323
57496,61745,16.36404,6.36563,16.3615
57497,61746,20.797060000000002,15.456529999999999,20.78333
57498,61747,14.10599,8.1894,13.71349
57499,61748,16.98524,7.696269999999999,16.5641
57500,61749,16.95184,11.0728,16.811729999999997
57501,6175,6.8384100000000005,5.725969999999999,6.79006
57502,61750,11.86249,7.61181,11.86249
57503,61751,12.20375,7.573230000000001,12.1571
57504,61752,21.85716,15.185479999999998,21.85514
57505,61753,24.1648,16.08253,24.1648
57506,61754,12.74347,7.00085,12.74347
57507,61755,10.452860000000001,7.94643,10.422880000000001
57508,61756,12.1637,7.976260000000001,12.16078
57509,61757,11.51804,8.4954,11.51804
57510,61758,24.15921,15.068370000000002,24.15805
57511,61759,15.227739999999999,8.80451,15.227739999999999
57512,6176,3.6539,2.09717,3.61565
57513,61760,14.33194,11.69033,14.30233
57514,61761,10.444989999999999,6.99172,10.300930000000001
57515,61762,9.75838,7.469760000000001,9.75838
57516,61763,15.544670000000002,12.05193,15.544670000000002
57517,61764,16.25129,10.183530000000001,16.25129
57518,61765,16.72665,11.98122,16.676479999999998
57519,61766,16.20346,14.804839999999999,16.18066
57520,61767,22.15512,15.009229999999999,21.289279999999998
57521,61768,15.87628,10.41716,15.87628
57522,61769,12.88503,7.862360000000001,12.88503
57523,6177,8.20229,3.75624,6.1211400000000005
57524,61770,15.958470000000002,9.538860000000001,15.958429999999998
57525,61771,15.593760000000001,11.823160000000001,15.593760000000001
57526,61772,8.22733,4.81765,8.04807
57527,61773,15.410870000000001,10.27962,15.410870000000001
57528,61774,11.732489999999999,6.74627,11.131219999999999
57529,61775,16.00691,8.68043,16.00691
57530,61776,14.90489,8.18089,14.90421
57531,61777,11.99573,7.69027,11.64747
57532,61778,16.63661,12.36833,16.63661
57533,61779,15.925820000000002,11.8815,15.925820000000002
57534,6178,4.92758,2.25561,4.90688
57535,61780,15.867329999999999,13.19866,15.848379999999999
57536,61781,12.45745,10.700569999999999,12.45745
57537,61782,8.71536,7.189369999999999,8.71536
57538,61783,15.412279999999999,8.673739999999999,15.412279999999999
57539,61784,16.22919,13.347760000000001,16.22919
57540,61785,31.7691,20.98956,31.7662
57541,61786,13.230579999999998,9.66113,13.22339
57542,61787,13.14504,7.54754,10.75206
57543,61788,4.734719999999999,2.0929900000000004,4.72982
57544,61789,10.766810000000001,7.246569999999999,10.76608
57545,6179,6.14591,5.14325,6.14591
57546,61790,6.06121,4.55047,6.06121
57547,61791,12.2473,7.419580000000001,12.24431
57548,61792,10.32328,7.52843,10.32328
57549,61793,16.43275,10.29543,16.43275
57550,61794,12.01272,3.16206,12.01272
57551,61795,13.34295,10.58376,12.79093
57552,61796,17.20958,12.1404,17.20958
57553,61797,16.89665,10.40949,16.89665
57554,61798,11.25188,7.667330000000001,11.241760000000001
57555,61799,20.83576,13.969270000000002,20.83549
57556,618,7.06995,5.36932,6.96047
57557,6180,4.85821,3.60075,4.51553
57558,61800,9.33544,8.60566,9.295539999999999
57559,61801,14.27149,11.3217,13.800410000000001
57560,61802,19.8228,14.137960000000001,19.82075
57561,61803,17.09136,13.03433,17.02281
57562,61804,16.67324,10.3898,15.78687
57563,61805,5.448580000000001,3.8350400000000002,5.42633
57564,61806,23.4647,13.577470000000002,23.4647
57565,61807,15.270920000000002,12.00146,15.270920000000002
57566,61808,18.8334,12.18045,18.828110000000002
57567,61809,18.315,13.791929999999999,18.315
57568,6181,6.34535,5.53624,6.34535
57569,61810,11.77955,8.30383,11.77955
57570,61811,16.04724,11.85822,16.04724
57571,61812,13.78411,7.33864,13.78411
57572,61813,11.955010000000001,7.32932,11.87086
57573,61814,11.68715,5.81393,11.68715
57574,61815,6.667389999999999,5.41066,6.667389999999999
57575,61816,12.07297,9.13718,12.07297
57576,61817,30.37395,18.755329999999997,27.909190000000002
57577,61818,15.699539999999999,8.823319999999999,15.699539999999999
57578,61819,17.6884,11.91703,17.6884
57579,6182,10.192,9.43685,10.192
57580,61820,10.2018,8.05255,10.05888
57581,61821,13.298060000000001,8.48677,13.1645
57582,61822,13.193710000000001,10.971039999999999,13.19338
57583,61823,26.35687,15.1005,26.35687
57584,61824,13.50024,11.57932,13.50024
57585,61825,12.54235,9.9086,12.54235
57586,61826,17.59846,14.04151,17.59846
57587,61827,15.39134,12.61453,15.39134
57588,61828,16.56596,9.19735,16.56596
57589,61829,24.14798,15.35771,24.14798
57590,6183,14.85871,10.391539999999999,14.85871
57591,61830,15.43883,11.39209,15.43883
57592,61831,15.69806,12.957230000000001,15.69271
57593,61832,15.40805,10.06586,15.40805
57594,61833,13.847660000000001,6.6362,13.84702
57595,61834,24.74006,14.817720000000001,24.74006
57596,61835,13.930060000000001,7.511019999999999,13.71745
57597,61836,13.36227,8.86588,13.36227
57598,61837,16.02975,9.59914,16.01481
57599,61838,12.73898,9.82222,12.73898
57600,61839,13.09206,12.66364,13.09206
57601,6184,11.6083,6.51047,11.6083
57602,61840,16.436870000000003,8.57783,16.436870000000003
57603,61841,11.16901,8.25113,11.16901
57604,61842,13.12775,7.94614,12.41099
57605,61843,12.52929,8.18785,11.42323
57606,61844,16.44438,9.970189999999999,16.444370000000003
57607,61845,9.00128,7.0963199999999995,9.00128
57608,61846,16.0484,11.98855,16.0484
57609,61847,16.15829,11.141589999999999,16.15829
57610,61848,15.15944,8.09729,15.15944
57611,61849,12.45297,8.17351,12.44486
57612,6185,5.3099300000000005,3.8695699999999995,4.8628599999999995
57613,61850,15.28328,9.30875,14.72846
57614,61851,14.843210000000001,7.22881,14.843210000000001
57615,61852,15.35658,12.282739999999999,15.3549
57616,61853,32.265159999999995,21.07953,32.265159999999995
57617,61854,14.87975,9.89113,14.87975
57618,61855,18.26856,10.770610000000001,18.2643
57619,61856,12.55208,9.86474,12.55208
57620,61857,15.32771,8.29942,15.32771
57621,61858,15.561589999999999,10.180439999999999,15.5011
57622,61859,13.197560000000001,7.458089999999999,13.197560000000001
57623,6186,6.806089999999999,3.2646,6.806089999999999
57624,61860,8.61828,6.82418,8.61709
57625,61861,14.8346,6.50554,14.432789999999999
57626,61862,11.387139999999999,7.77279,11.33652
57627,61863,15.903279999999999,10.30719,15.903279999999999
57628,61864,9.92453,7.0555,9.92453
57629,61865,13.83151,8.73949,13.808729999999999
57630,61866,12.79957,6.7579899999999995,12.7992
57631,61867,20.56277,14.6479,20.56277
57632,61868,11.53315,9.52525,11.53315
57633,61869,24.56148,15.120999999999999,24.56148
57634,6187,5.01655,3.66875,5.01655
57635,61870,12.16174,5.837619999999999,11.33881
57636,61871,11.22584,8.95633,11.22584
57637,61872,11.18309,9.140239999999999,10.73408
57638,61873,12.08428,9.75334,12.08428
57639,61874,13.42244,10.65728,13.418479999999999
57640,61875,11.739289999999999,9.43817,11.73904
57641,61876,12.01194,10.05765,12.0107
57642,61877,16.824379999999998,13.18106,16.824379999999998
57643,61878,16.3085,7.4979,16.3085
57644,61879,12.89155,7.37502,12.89155
57645,6188,6.642639999999999,4.54274,6.5829
57646,61880,13.18366,7.600689999999999,12.97232
57647,61881,14.61612,11.82366,14.59658
57648,61882,14.022520000000002,10.532689999999999,14.02237
57649,61883,14.39916,9.8284,14.39916
57650,61884,13.218,11.28018,13.218
57651,61885,18.7382,15.49204,18.699289999999998
57652,61886,16.316110000000002,13.197370000000001,16.316110000000002
57653,61887,15.82635,12.54001,15.82635
57654,61888,10.54493,7.4363399999999995,10.54493
57655,61889,13.536729999999999,7.35452,13.536729999999999
57656,6189,5.777909999999999,4.11454,5.777909999999999
57657,61890,13.21003,8.36892,13.21003
57658,61891,15.8202,11.05301,15.8202
57659,61892,9.093919999999999,6.04787,9.07508
57660,61893,18.2639,14.175139999999999,17.91059
57661,61894,22.11197,14.496360000000001,22.11197
57662,61895,12.812389999999999,5.48136,12.81126
57663,61896,17.53334,12.57333,17.53334
57664,61897,16.36584,9.31419,16.36252
57665,61898,10.61699,9.68332,10.30464
57666,61899,16.02773,9.61546,16.02773
57667,619,7.72157,6.75568,7.72157
57668,6190,5.9272599999999995,3.23017,5.9272599999999995
57669,61900,17.9511,13.57236,17.91658
57670,61901,8.79325,7.483689999999999,8.79325
57671,61902,15.065970000000002,10.72002,15.030339999999999
57672,61903,12.85014,7.905880000000001,12.85014
57673,61904,14.25354,12.39096,14.253229999999999
57674,61905,16.218870000000003,8.89517,16.218870000000003
57675,61906,9.14992,7.292660000000001,9.09636
57676,61907,16.26065,9.42164,16.25539
57677,61908,15.13315,8.26975,15.060989999999999
57678,61909,25.08736,14.985579999999999,25.08736
57679,6191,8.77656,5.19589,8.686869999999999
57680,61910,16.992810000000002,12.27389,16.97353
57681,61911,15.94651,9.184560000000001,14.855979999999999
57682,61912,15.517629999999999,12.86457,15.517629999999999
57683,61913,18.03746,13.94979,18.03746
57684,61914,14.21371,7.9850699999999994,14.21371
57685,61915,12.07197,9.999460000000001,12.07197
57686,61916,12.85585,7.988289999999999,12.85308
57687,61917,23.978070000000002,14.950820000000002,23.978070000000002
57688,61918,13.383920000000002,8.69078,13.38388
57689,61919,13.313620000000002,12.43468,13.31223
57690,6192,4.38605,3.03824,4.35921
57691,61920,12.90367,8.89451,12.90367
57692,61921,3.99476,2.59598,3.8947300000000005
57693,61922,12.7421,8.94559,12.74062
57694,61923,16.40229,8.33995,16.40229
57695,61924,13.10695,9.78842,13.10695
57696,61925,11.743960000000001,6.02038,11.61923
57697,61926,12.00155,9.801219999999999,11.99211
57698,61927,12.300089999999999,7.093780000000001,12.300089999999999
57699,61928,12.59346,8.84631,12.59346
57700,61929,13.440520000000001,9.32025,13.440520000000001
57701,6193,4.66591,3.2329,4.30019
57702,61930,16.23282,11.89385,15.81666
57703,61931,16.88556,11.324710000000001,16.88556
57704,61932,15.359879999999999,9.54205,15.0432
57705,61933,15.03999,8.6202,15.02566
57706,61934,15.964529999999998,10.86514,15.964529999999998
57707,61935,4.51922,3.51156,4.49277
57708,61936,12.740310000000001,9.10608,12.740310000000001
57709,61937,17.69399,14.4302,17.69399
57710,61938,16.11309,7.68773,16.11309
57711,61939,11.07062,8.80567,10.79745
57712,6194,8.943,6.00231,8.523489999999999
57713,61940,16.56566,9.77618,16.56022
57714,61941,11.77005,8.978489999999999,11.75527
57715,61942,16.56255,9.666839999999999,16.56255
57716,61943,10.2572,7.164739999999999,9.75131
57717,61944,16.27635,11.39248,16.27635
57718,61945,13.45679,10.21787,13.426429999999998
57719,61946,29.83588,17.42652,29.83588
57720,61947,8.82347,6.814310000000001,8.82347
57721,61948,16.26623,7.73493,16.26623
57722,61949,12.43191,7.86067,12.43191
57723,6195,8.90546,7.4001600000000005,8.90546
57724,61950,15.90809,12.99184,15.90809
57725,61951,15.15479,11.57226,15.127979999999999
57726,61952,11.37307,8.08002,11.128860000000001
57727,61953,15.151,8.25724,15.151
57728,61954,3.87103,3.2166,3.87103
57729,61955,15.15019,8.81052,15.15019
57730,61956,11.25572,7.4181,11.22966
57731,61957,16.15693,12.885639999999999,16.15693
57732,61958,12.91836,5.98268,12.91836
57733,61959,15.12103,12.61187,15.12103
57734,6196,8.34784,5.4817599999999995,8.28682
57735,61960,14.76419,8.15287,14.76105
57736,61961,14.781870000000001,10.865160000000001,14.781870000000001
57737,61962,17.87817,13.20545,17.8432
57738,61963,15.585989999999999,10.37695,15.585989999999999
57739,61964,16.58782,12.15245,16.58782
57740,61965,12.62393,6.805960000000001,12.62392
57741,61966,9.32497,7.78304,9.32497
57742,61967,11.47332,7.833130000000001,11.47332
57743,61968,11.61713,10.02636,11.60026
57744,61969,13.722970000000002,11.09401,13.45628
57745,6197,7.30755,6.4461900000000005,7.30755
57746,61970,11.3837,10.98667,11.3837
57747,61971,14.71979,8.53842,14.68269
57748,61972,14.47352,10.76776,14.47352
57749,61973,10.56215,10.0122,10.56215
57750,61974,15.95372,10.95603,15.729989999999999
57751,61975,15.99606,9.58973,15.98555
57752,61976,23.683220000000002,15.67335,23.683220000000002
57753,61977,15.937429999999999,11.00935,15.93089
57754,61978,16.17622,9.18909,16.172810000000002
57755,61979,11.11253,7.36601,11.082189999999999
57756,6198,5.74516,3.64246,5.74516
57757,61980,13.214970000000001,9.564639999999999,13.161129999999998
57758,61981,12.51577,9.43242,12.07081
57759,61982,15.0001,8.1212,15.0001
57760,61983,17.58482,10.611939999999999,17.58482
57761,61984,12.916310000000001,9.59154,12.916310000000001
57762,61985,16.14696,9.86032,16.14696
57763,61986,13.10393,8.5167,13.09055
57764,61987,8.99654,6.10175,8.56813
57765,61988,9.19182,7.45672,9.19182
57766,61989,11.624460000000001,8.09088,11.55809
57767,6199,6.25288,4.2333300000000005,6.05301
57768,61990,8.46941,5.23236,8.46222
57769,61991,10.53575,8.09877,10.53575
57770,61992,26.60085,17.05883,26.60081
57771,61993,9.42727,6.61044,9.40227
57772,61994,16.33344,12.00177,14.4657
57773,61995,9.247630000000001,7.8197399999999995,9.22462
57774,61996,14.422889999999999,10.4099,14.422889999999999
57775,61997,15.988629999999999,12.942910000000001,15.973339999999999
57776,61998,12.16198,10.5351,12.16198
57777,61999,14.323839999999999,11.64301,14.323839999999999
57778,62,6.52367,4.9463,6.40191
57779,620,7.40917,5.65222,7.229189999999999
57780,6200,7.1852,5.008830000000001,7.18243
57781,62000,16.47407,11.84125,16.47407
57782,62001,10.31414,6.7396899999999995,10.31409
57783,62002,15.99591,11.51238,15.99591
57784,62003,14.36476,11.01859,14.351389999999999
57785,62004,16.067610000000002,12.579239999999999,15.999039999999999
57786,62005,11.7213,8.05228,11.71696
57787,62006,9.75756,7.18957,9.75756
57788,62007,24.72556,15.22976,24.5915
57789,62008,11.894169999999999,9.63595,11.894169999999999
57790,62009,7.980239999999999,7.42018,7.980239999999999
57791,6201,5.36372,3.03328,5.34011
57792,62010,15.99559,9.204189999999999,15.99559
57793,62011,18.532020000000003,15.91596,18.4515
57794,62012,14.36515,7.751589999999999,14.279110000000001
57795,62013,4.35055,3.3901,4.35055
57796,62014,16.543229999999998,13.279860000000001,16.53862
57797,62015,16.24385,9.49328,16.24116
57798,62016,14.0694,10.37734,14.0586
57799,62017,14.727620000000002,8.01365,14.67673
57800,62018,12.96533,9.60637,12.96533
57801,62019,6.02388,5.1297,6.02388
57802,6202,7.020410000000001,5.9685,7.020410000000001
57803,62020,15.236820000000002,11.743789999999999,15.23335
57804,62021,14.21538,9.78709,14.21538
57805,62022,13.39078,7.9014,13.274320000000001
57806,62023,11.29475,8.64343,11.29475
57807,62024,15.66267,11.21072,15.66102
57808,62025,14.44273,7.995610000000001,14.44253
57809,62026,17.94493,15.616420000000002,17.93881
57810,62027,17.45662,12.604389999999999,17.45224
57811,62028,11.37089,6.8056,11.37089
57812,62029,12.08843,8.59034,12.08843
57813,6203,5.84664,4.93959,5.84664
57814,62030,9.484169999999999,8.29498,9.483989999999999
57815,62031,12.66888,10.04002,12.66888
57816,62032,9.177769999999999,6.6073,9.09092
57817,62033,13.87924,7.85755,13.87924
57818,62034,16.348010000000002,8.91543,16.31341
57819,62035,10.72308,8.829189999999999,10.72308
57820,62036,13.023769999999999,7.30991,13.023769999999999
57821,62037,10.58827,7.92802,10.58827
57822,62038,16.85405,10.65017,16.85405
57823,62039,14.6929,9.76302,14.6929
57824,6204,7.26405,5.6252699999999995,7.1104899999999995
57825,62040,15.81815,9.79222,15.810770000000002
57826,62041,10.65802,5.63096,10.65802
57827,62042,11.417060000000001,8.148610000000001,11.417060000000001
57828,62043,17.34562,13.02679,17.34562
57829,62044,8.84746,8.15404,8.7605
57830,62045,15.037460000000001,10.2608,14.941460000000001
57831,62046,7.75466,5.0592,7.74905
57832,62047,9.94755,6.70792,9.94755
57833,62048,17.73238,14.336720000000001,17.73238
57834,62049,8.6728,6.07843,7.892519999999999
57835,6205,6.9012899999999995,5.2173099999999994,6.62645
57836,62050,26.822879999999998,18.66528,26.822879999999998
57837,62051,14.494279999999998,9.09683,14.4865
57838,62052,10.9077,10.18885,10.75475
57839,62053,16.63075,11.127,16.63074
57840,62054,16.08288,8.98201,16.08288
57841,62055,14.18631,7.01761,12.83305
57842,62056,24.7128,15.034239999999999,24.70853
57843,62057,12.64391,10.69481,12.64391
57844,62058,13.44715,11.25568,13.44715
57845,62059,10.8635,8.15005,10.40807
57846,6206,5.64353,3.9573199999999997,5.62248
57847,62060,17.4567,11.19223,17.28058
57848,62061,12.48043,10.058060000000001,12.46456
57849,62062,13.3699,8.5924,13.21465
57850,62063,18.13159,15.56091,18.13159
57851,62064,17.86732,12.92552,17.86732
57852,62065,7.75787,6.64257,7.75787
57853,62066,14.369629999999999,9.60372,14.0947
57854,62067,20.70505,14.020560000000001,20.60901
57855,62068,12.13091,8.26003,12.13091
57856,62069,6.53245,5.75281,6.53245
57857,6207,5.09825,3.59226,5.08071
57858,62070,10.9042,9.516760000000001,10.72274
57859,62071,15.561679999999999,9.923639999999999,15.560979999999999
57860,62072,12.712069999999999,6.48217,12.67474
57861,62073,16.13806,11.79509,16.13806
57862,62074,6.72501,5.00782,6.67881
57863,62075,12.53084,9.39032,12.520610000000001
57864,62076,15.33477,8.00632,15.33477
57865,62077,6.6763699999999995,5.28601,6.6121
57866,62078,15.69864,12.34592,15.69864
57867,62079,13.682210000000001,12.37872,13.461479999999998
57868,6208,5.5781,3.0921,5.5781
57869,62080,12.29829,9.80555,12.29829
57870,62081,22.1355,16.623479999999997,22.131629999999998
57871,62082,16.688270000000003,8.1364,16.688270000000003
57872,62083,11.87467,9.034139999999999,11.87467
57873,62084,13.86229,11.315610000000001,13.86229
57874,62085,12.5486,4.23358,12.5486
57875,62086,13.547970000000001,10.47183,13.49795
57876,62087,11.64252,7.998310000000001,11.64252
57877,62088,28.15454,16.245910000000002,28.15454
57878,62089,24.68316,16.32139,24.67995
57879,6209,4.74826,3.3425300000000004,4.73899
57880,62090,15.907060000000001,10.52425,15.18406
57881,62091,13.62284,8.750160000000001,13.62284
57882,62092,15.7737,9.153880000000001,15.7737
57883,62093,10.79542,7.557910000000001,10.77075
57884,62094,6.7057199999999995,5.62054,6.653110000000001
57885,62095,11.995289999999999,6.90062,11.995289999999999
57886,62096,15.99097,9.86481,15.99097
57887,62097,15.47647,9.99885,15.47647
57888,62098,12.85243,6.869669999999999,12.85243
57889,62099,14.86744,9.02107,14.423879999999999
57890,621,5.15279,4.50045,5.15279
57891,6210,4.21488,2.56365,4.21488
57892,62100,15.0108,9.67511,15.010779999999999
57893,62101,16.516270000000002,11.95032,16.516270000000002
57894,62102,12.61555,7.1401,12.61555
57895,62103,16.575860000000002,9.844380000000001,16.56695
57896,62104,13.74172,10.0165,13.74172
57897,62105,9.25425,6.56847,9.25425
57898,62106,7.501239999999999,6.6826300000000005,7.501239999999999
57899,62107,3.99698,2.85054,3.99698
57900,62108,16.569979999999997,10.888860000000001,16.55955
57901,62109,18.63862,13.86725,18.63758
57902,6211,6.72451,4.87169,6.7184800000000005
57903,62110,22.658720000000002,12.427769999999999,22.658720000000002
57904,62111,14.4362,10.47569,14.4362
57905,62112,15.986260000000001,14.400260000000001,15.986170000000001
57906,62113,14.375210000000001,8.03387,14.369729999999999
57907,62114,15.84171,12.62289,15.7586
57908,62115,21.99374,12.18087,21.99374
57909,62116,11.94252,10.90417,11.94252
57910,62117,15.785129999999999,9.637189999999999,15.785129999999999
57911,62118,15.137020000000001,11.19364,15.133220000000001
57912,62119,9.871080000000001,6.56575,9.74015
57913,6212,7.13035,5.18341,7.13035
57914,62120,14.40257,11.731860000000001,14.40257
57915,62121,17.62133,15.16871,17.61748
57916,62122,17.4272,12.98893,17.4272
57917,62123,18.88775,12.26045,18.88775
57918,62124,12.04637,8.82905,12.04637
57919,62125,15.99049,11.883519999999999,15.99049
57920,62126,17.0375,11.91645,16.93586
57921,62127,22.94983,13.199770000000001,22.94983
57922,62128,14.19785,8.2477,14.19785
57923,62129,20.27204,13.06499,20.19141
57924,6213,9.57659,5.73217,9.57659
57925,62130,15.28936,11.64483,15.203679999999999
57926,62131,11.48879,7.3074699999999995,11.48879
57927,62132,11.37845,8.8985,11.37845
57928,62133,14.056,9.22771,14.056
57929,62134,15.40369,12.73756,15.40369
57930,62135,13.10694,11.345999999999998,13.09575
57931,62136,14.192639999999999,11.05667,14.192639999999999
57932,62137,12.924619999999999,8.052439999999999,12.924619999999999
57933,62138,22.781029999999998,17.1074,22.781029999999998
57934,62139,13.089089999999999,9.14615,13.089089999999999
57935,6214,5.386819999999999,4.39979,5.386819999999999
57936,62140,15.688870000000001,10.85104,15.6832
57937,62141,13.518679999999998,6.99108,13.518679999999998
57938,62142,11.532,9.81278,11.532
57939,62143,13.465570000000001,9.45544,13.465570000000001
57940,62144,20.08831,12.965639999999999,20.08831
57941,62145,12.88124,10.53177,12.876489999999999
57942,62146,16.41244,12.544839999999999,16.41244
57943,62147,17.29719,15.54035,17.2052
57944,62148,13.590420000000002,9.617569999999999,13.570379999999998
57945,62149,12.062439999999999,10.0364,12.062439999999999
57946,6215,8.5759,4.31305,8.5759
57947,62150,14.77987,12.1943,14.77987
57948,62151,8.34265,5.68447,8.34265
57949,62152,11.43773,10.17457,11.43745
57950,62153,10.17629,4.98419,10.17555
57951,62154,16.607210000000002,10.00248,16.607210000000002
57952,62155,12.152389999999999,9.477,12.14746
57953,62156,12.265369999999999,8.4273,12.265369999999999
57954,62157,15.99734,11.39335,15.99734
57955,62158,9.93322,6.0391900000000005,9.93322
57956,62159,9.499939999999999,6.925510000000001,7.5171
57957,6216,9.77308,8.59251,9.73882
57958,62160,11.17614,7.8105,11.17614
57959,62161,13.836129999999999,11.20766,13.836129999999999
57960,62162,6.958289999999999,6.16683,6.958289999999999
57961,62163,14.78989,9.62628,14.78989
57962,62164,9.02214,6.29467,9.02214
57963,62165,25.8238,17.84516,25.75655
57964,62166,11.15841,6.5000800000000005,11.15783
57965,62167,22.62816,12.45567,22.62816
57966,62168,16.40466,9.58915,16.40466
57967,62169,12.63985,5.7026900000000005,12.63985
57968,6217,5.97553,3.37983,5.97553
57969,62170,15.960820000000002,6.2091199999999995,15.960820000000002
57970,62171,6.98042,6.33761,6.973260000000001
57971,62172,16.34197,12.07057,16.3365
57972,62173,10.60262,8.59275,10.598930000000001
57973,62174,11.17084,7.47748,11.17084
57974,62175,14.617370000000001,12.16527,14.48504
57975,62176,12.5108,9.82165,12.46199
57976,62177,16.33083,11.29353,16.33083
57977,62178,13.7809,11.3355,13.7809
57978,62179,14.78725,9.061810000000001,14.78725
57979,6218,6.722060000000001,5.3561,6.43591
57980,62180,11.26755,9.31177,11.25431
57981,62181,3.5938800000000004,2.24068,3.56615
57982,62182,8.85786,8.071760000000001,8.85786
57983,62183,12.29182,6.6221,12.154119999999999
57984,62184,13.351360000000001,11.27375,13.30161
57985,62185,11.8549,7.6597,11.808819999999999
57986,62186,16.37615,11.09838,14.83325
57987,62187,21.324820000000003,13.363420000000001,21.324820000000003
57988,62188,8.65023,5.47821,7.839180000000001
57989,62189,16.11008,13.95016,16.05637
57990,6219,6.01532,3.3152,6.01532
57991,62190,10.79469,6.121090000000001,10.78632
57992,62191,11.894060000000001,9.004389999999999,11.894060000000001
57993,62192,16.434079999999998,9.95036,16.3548
57994,62193,17.178620000000002,10.5127,15.237229999999998
57995,62194,16.02187,14.786389999999999,16.01482
57996,62195,11.29146,8.05128,11.28608
57997,62196,17.77306,15.248489999999999,17.77306
57998,62197,16.08372,10.21468,16.08372
57999,62198,14.019570000000002,10.83067,14.019570000000002
58000,62199,13.72489,6.34462,13.72489
58001,622,7.24891,6.2209900000000005,7.24891
58002,6220,7.8771,6.63218,7.42082
58003,62200,15.957410000000001,11.48975,15.957410000000001
58004,62201,15.79904,11.01198,15.792179999999998
58005,62202,15.56383,8.49645,15.56383
58006,62203,14.5852,14.06564,14.470379999999999
58007,62204,22.850939999999998,15.215,22.850939999999998
58008,62205,8.19104,5.46128,7.8417699999999995
58009,62206,12.86556,10.02636,12.293280000000001
58010,62207,17.49831,12.032960000000001,17.49219
58011,62208,11.95042,9.81855,11.95042
58012,62209,8.80382,8.2265,8.799619999999999
58013,6221,5.56029,3.5381099999999996,4.59854
58014,62210,13.959079999999998,8.96999,13.79072
58015,62211,8.139510000000001,7.57632,8.1327
58016,62212,12.7738,9.359539999999999,12.754489999999999
58017,62213,6.21709,5.5517900000000004,6.21709
58018,62214,12.32742,7.93,10.532110000000001
58019,62215,24.1648,16.08934,24.1648
58020,62216,16.96469,10.36476,16.89445
58021,62217,13.943879999999998,7.69313,13.943879999999998
58022,62218,10.55583,8.21422,10.52604
58023,62219,17.69787,12.77621,17.63101
58024,6222,5.60042,3.8881699999999997,5.57682
58025,62220,14.903979999999999,12.7049,14.903979999999999
